Date,000001.SS_Open,000001.SS_High,000001.SS_Low,000001.SS_Close,000001.SS_Volume,BA_Open,BA_High,BA_Low,BA_Close,BA_Volume,BRICS_Views,BRICS_7D_Momentum,BRICS_30D_Shock,CL=F_Open,CL=F_High,CL=F_Low,CL=F_Close,CL=F_Volume,Cyberwarfare_Views,Cyberwarfare_7D_Momentum,Cyberwarfare_30D_Shock,Economic_sanctions_Views,Economic_sanctions_7D_Momentum,Economic_sanctions_30D_Shock,GC=F_Open,GC=F_High,GC=F_Low,GC=F_Close,GC=F_Volume,GD_Open,GD_High,GD_Low,GD_Close,GD_Volume,Inflation_Views,Inflation_7D_Momentum,Inflation_30D_Shock,LMT_Open,LMT_High,LMT_Low,LMT_Close,LMT_Volume,NATO_Views,NATO_7D_Momentum,NATO_30D_Shock,NG=F_Open,NG=F_High,NG=F_Low,NG=F_Close,NG=F_Volume,NOC_Open,NOC_High,NOC_Low,NOC_Close,NOC_Volume,Nuclear_weapon_Views,Nuclear_weapon_7D_Momentum,Nuclear_weapon_30D_Shock,OPEC_Views,OPEC_7D_Momentum,OPEC_30D_Shock,Recession_Views,Recession_7D_Momentum,Recession_30D_Shock,RTX_Open,RTX_High,RTX_Low,RTX_Close,RTX_Volume,Semiconductor_Views,Semiconductor_7D_Momentum,Semiconductor_30D_Shock,South_China_Sea_Views,South_China_Sea_7D_Momentum,South_China_Sea_30D_Shock,Taiwan_Strait_Views,Taiwan_Strait_7D_Momentum,Taiwan_Strait_30D_Shock,United_States_Armed_Forces_Views,United_States_Armed_Forces_7D_Momentum,United_States_Armed_Forces_30D_Shock,URA_Open,URA_High,URA_Low,URA_Close,URA_Volume,Vladimir_Putin_Views,Vladimir_Putin_7D_Momentum,Vladimir_Putin_30D_Shock,World_War_III_Views,World_War_III_7D_Momentum,World_War_III_30D_Shock,Xi_Jinping_Views,Xi_Jinping_7D_Momentum,Xi_Jinping_30D_Shock,ZW=F_Open,ZW=F_High,ZW=F_Low,ZW=F_Close,ZW=F_Volume,^FTSE_Open,^FTSE_High,^FTSE_Low,^FTSE_Close,^FTSE_Volume,^GSPC_Open,^GSPC_High,^GSPC_Low,^GSPC_Close,^GSPC_Volume,^N225_Open,^N225_High,^N225_Low,^N225_Close,^N225_Volume
2015-02-02,3148.136,3175.134,3122.5723,3128.3,250900.02,125.70079,128.21095,125.11479,127.92233,6790900.0,0.0,0.0,0.0,47.59,50.56,46.67,49.57,511409.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.1,1284.1,1266.0,1276.2,1654.0,105.39339,107.44002,104.29922,107.14876,2031000.0,0.0,0.0,0.0,139.26389,140.26173,137.48991,139.94391,1554000.0,0.0,0.0,0.0,2.664,2.707,2.608,2.68,101830.0,131.0229,132.95547,128.85712,132.60562,1464600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.64788,56.38714,55.10672,56.32916,5588353.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3811,14.60647,14.33885,14.5783,43650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,505.5,492.25,492.75,58166.0,6749.4,6795.5,6732.0,6782.6,757554500.0,1996.67,2021.66,1980.9,2020.85,4008330000.0,17536.61,17628.4,17459.45,17558.04,136000000.0
2015-02-03,3156.0862,3207.935,3129.732,3204.907,248200.0,128.01852,129.44417,127.85235,128.86691,5978200.0,0.0,0.0,0.0,49.79,54.24,49.69,53.05,644919.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.5,1284.7,1255.3,1259.7,2380.0,107.76273,109.49449,107.42425,109.37641,1893099.9,0.0,0.0,0.0,140.72002,142.13918,140.13608,141.91743,1618200.0,0.0,0.0,0.0,2.692,2.783,2.65,2.754,122976.0,132.01418,134.7131,131.36443,133.68018,2038100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.81236,57.74973,56.25187,57.44532,7136994.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7614,15.1558,14.5783,14.83183,75100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.5,515.75,493.0,513.75,71013.0,6782.6,6886.2993,6782.4,6871.8,855708500.0,2022.71,2050.3,2022.71,2050.03,4615900000.0,17654.6,17654.6,17271.87,17335.85,169600000.0
2015-02-04,3212.822,3238.9822,3171.144,3174.126,249100.0,127.66872,129.7853,127.63372,128.762,4766200.0,0.0,0.0,0.0,51.67,52.56,47.95,48.45,577515.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.0,1271.6,1256.8,1263.8,668.0,109.219,110.10062,108.83328,109.04582,1500500.0,0.0,0.0,0.0,141.42961,143.04836,140.89742,142.12442,1230900.0,0.0,0.0,0.0,2.766,2.779,2.649,2.662,109556.0,133.43861,135.97928,133.30533,134.81306,1627800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.37768,57.49848,56.74955,56.91382,5098148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70507,14.77549,14.5783,14.74732,47450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.5,521.75,507.5,511.0,64767.0,6871.8,6883.5,6804.0996,6860.0,817845800.0,2048.86,2054.74,2036.72,2041.5101,4141920300.0,17549.3,17743.11,17535.04,17678.74,187000000.0
2015-02-05,3251.212,3251.212,3135.819,3136.5308,306100.0,128.79695,130.20511,128.09727,129.96896,4252600.0,0.0,0.0,0.0,48.67,52.1,47.36,50.48,596851.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.8,1272.6,1257.8,1262.0,133.0,109.06943,109.57321,108.64436,109.17176,1399500.0,0.0,0.0,0.0,142.71573,143.74315,141.607,143.4401,1063200.0,0.0,0.0,0.0,2.661,2.698,2.578,2.6,131277.0,136.00427,136.61237,134.87971,135.80435,1092800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14092,58.1556,56.97664,58.0348,7448120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.73324,15.19805,14.73324,15.18397,44900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.25,527.75,508.5,525.75,84138.0,6860.0,6870.0996,6808.2,6865.9004,731200400.0,2043.45,2063.55,2043.45,2062.52,3821989600.0,17589.21,17619.34,17484.67,17504.62,184999980.0
2015-02-06,3120.0903,3129.5393,3052.939,3075.907,246699.98,129.98642,130.22256,129.18176,129.44415,4398800.0,0.0,0.0,0.0,50.86,53.16,50.72,51.69,584976.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.0,1267.6,1228.0,1233.9,432.0,109.17171,110.47841,108.86472,109.644,1428400.0,0.0,0.0,0.0,143.61008,145.57623,142.58266,144.31229,1127100.0,0.0,0.0,0.0,2.594,2.632,2.567,2.579,132146.0,136.79562,136.79562,134.72978,135.14629,1053700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.98165,58.4745,57.68208,57.88984,4496234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21214,15.50793,15.19805,15.39525,140550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.5,534.0,516.5,527.0,85342.0,6865.9004,6886.2,6835.5,6853.4,648533700.0,2062.28,2072.4,2049.97,2055.47,4232970200.0,17696.18,17700.67,17603.07,17648.5,142500000.0
2015-02-09,3063.51,3119.034,3049.111,3095.1243,206100.02,127.83486,129.5841,127.37132,129.07683,4202900.0,0.0,0.0,0.0,52.01,53.99,51.65,52.86,536364.0,0.0,0.0,0.0,0.0,0.0,0.0,1237.5,1242.3,1235.4,1240.8,319.0,109.14026,109.62042,107.55019,107.79421,1902100.0,0.0,0.0,0.0,143.65446,144.12752,142.43484,142.67139,1208300.0,0.0,0.0,0.0,2.659,2.688,2.571,2.597,151193.0,134.76303,136.85385,134.16327,135.7543,1665500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.7111,57.95269,57.45502,57.65312,4068952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.47976,15.55018,15.19805,15.28256,69100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,532.25,521.5,529.75,77084.0,6853.4,6853.4,6778.0,6837.2,620697200.0,2053.47,2056.16,2041.88,2046.74,3549540000.0,17790.31,17799.49,17653.61,17711.93,129499990.0
2015-02-10,3090.49,3142.099,3084.2527,3141.593,193800.0,129.6191,130.06517,129.00687,129.47916,4034900.2,0.0,0.0,0.0,52.43,52.65,49.86,50.02,501701.03,0.0,0.0,0.0,0.0,0.0,0.0,1237.5,1245.0,1231.2,1231.6,231.0,109.20322,109.20322,107.60528,108.75454,1361300.0,0.0,0.0,0.0,144.20883,144.85928,143.30707,144.63014,1280600.0,0.0,0.0,0.0,2.62,2.746,2.609,2.677,185719.02,137.27039,137.51196,136.12085,137.35368,1265700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.92852,58.08796,57.45983,57.69176,4067839.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.28256,15.28256,15.07128,15.26848,23400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,530.75,518.5,521.75,86985.0,6837.2,6843.9004,6788.9,6829.1,773108500.0,2049.38,2070.86,2048.62,2068.59,3669850400.0,17662.67,17673.27,17550.03,17652.68,123900000.0
2015-02-11,3145.765,3166.421,3139.0522,3157.704,172800.0,129.81354,130.57916,129.44392,130.17435,3272700.0,0.0,0.0,0.0,50.98,51.14,48.05,48.84,519272.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.3,1237.4,1219.0,1219.0,102.0,108.69947,108.81755,107.3062,108.00677,1297400.0,0.0,0.0,0.0,144.26051,145.74622,144.13486,145.10315,1439300.0,0.0,0.0,0.0,2.693,2.857,2.685,2.797,211496.0,136.95387,139.11134,136.82892,138.51991,1753800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5703,57.83748,57.30797,57.65774,4302376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.11354,15.32482,14.91634,14.94452,43750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.75,528.0,515.75,525.75,96606.0,6829.1,6838.2993,6786.0996,6818.2,623275800.0,2068.55,2073.48,2057.99,2068.53,3596860000.0,17662.67,17673.27,17550.03,17652.68,123900000.0
2015-02-12,3157.959,3181.766,3134.244,3173.416,194600.0,130.47356,130.74638,129.96315,130.32396,2998900.2,0.0,0.0,0.0,49.42,51.6,49.14,51.21,563662.0,0.0,0.0,0.0,0.0,0.0,0.0,1217.9,1229.8,1217.9,1220.1,99.0,108.05398,109.06155,107.88866,108.74667,860900.0,0.0,0.0,0.0,145.39888,146.52238,145.16234,145.96802,1217900.0,0.0,0.0,0.0,2.835,2.883,2.679,2.713,228321.0,139.38622,139.95265,138.66151,139.35289,1245200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.89092,58.27469,57.7209,58.09495,4603333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.12762,15.21213,14.97268,15.12762,54200.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.25,527.75,518.25,521.25,92568.0,6818.2,6854.6,6817.2,6828.0996,809863300.0,2069.98,2088.53,2069.98,2088.48,3788350000.0,17899.4,18005.45,17884.34,17979.72,181200000.0
2015-02-13,3186.808,3237.159,3182.794,3203.827,261300.0,130.22717,131.86403,129.92796,131.76723,3418600.0,0.0,0.0,0.0,51.35,53.43,51.03,52.78,437072.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.2,1232.8,1222.2,1226.5,65.0,108.39245,108.78603,107.81783,108.32161,1361700.0,0.0,0.0,0.0,145.82755,146.64061,145.01448,145.57623,1253900.0,0.0,0.0,0.0,2.715,2.811,2.656,2.804,141007.0,139.44456,139.61118,138.37,139.22798,969200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.97349,58.96449,57.97349,58.90134,6041537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.19805,15.21214,15.0572,15.18397,67300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.75,534.25,519.5,533.0,85848.0,6828.0996,6887.6,6828.0996,6873.5,734854200.0,2088.78,2097.03,2086.7,2096.99,3527450400.0,17892.1,17962.11,17864.55,17913.36,162000000.0
2015-02-16,3206.137,3228.8462,3195.8843,3222.3628,223800.0,130.22717,131.86403,129.92796,131.76723,3418600.0,0.0,0.0,0.0,51.35,53.43,51.03,52.78,437072.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.2,1232.8,1222.2,1226.5,65.0,108.39245,108.78603,107.81783,108.32161,1361700.0,0.0,0.0,0.0,145.82755,146.64061,145.01448,145.57623,1253900.0,0.0,0.0,0.0,2.715,2.811,2.656,2.804,141007.0,139.44456,139.61118,138.37,139.22798,969200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.97349,58.96449,57.97349,58.90134,6041537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.19805,15.21214,15.0572,15.18397,67300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.75,534.25,519.5,533.0,85848.0,6873.5,6878.7,6851.8,6857.1,415979100.0,2088.78,2097.03,2086.7,2096.99,3527450400.0,18024.01,18074.26,17978.9,18004.77,152600000.0
2015-02-17,3230.8843,3255.725,3230.7717,3246.906,228300.0,130.87839,131.96962,130.70238,131.93442,3622400.2,0.0,0.0,0.0,52.75,54.15,50.81,53.53,518799.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.7,1234.0,1203.0,1208.1,204.0,108.08546,108.83327,107.25894,108.66797,1242400.0,0.0,0.0,0.0,145.26584,146.57414,144.70409,146.03456,1023300.0,0.0,0.0,0.0,2.818,2.896,2.697,2.759,169186.0,138.76979,140.03595,138.4116,139.61113,1055900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7799,59.2171,58.57102,58.93535,5150267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.31073,16.04317,15.28256,16.02908,167150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.5,548.0,531.75,534.75,62801.0,6857.1,6898.0996,6819.8,6898.0996,612932700.0,2096.47,2101.3,2089.8,2100.34,3361750000.0,17949.7,18009.45,17901.26,17987.09,142100000.0
2015-02-18,3230.8843,3255.725,3230.7717,3246.906,228300.0,131.74084,133.43051,131.45044,133.0345,3722100.0,0.0,0.0,0.0,53.24,53.41,50.32,52.14,257476.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.1,1210.2,1197.8,1199.7,147.0,108.42397,109.33707,108.34525,109.14816,755200.0,0.0,0.0,0.0,146.0345,146.78104,145.57622,146.77365,902000.0,0.0,0.0,0.0,2.78,2.841,2.732,2.831,118991.0,138.27834,139.68611,137.98679,139.67778,1179600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.93537,59.58632,58.78478,59.26084,5522093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.00091,16.12768,15.83189,15.94457,105150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,543.5,523.5,527.75,63119.0,6898.0996,6921.3,6876.2993,6898.0996,677405400.0,2099.16,2100.23,2092.15,2099.68,3370020400.0,18103.98,18202.61,18092.32,18199.17,171600000.0
2015-02-19,3230.8843,3255.725,3230.7717,3246.906,228300.0,132.92886,135.73616,132.88486,135.30495,4384000.0,0.0,0.0,0.0,50.55,52.14,49.15,51.16,125210.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.5,1220.0,1205.0,1207.1,65.0,108.89627,110.13999,108.63651,109.81725,741899.94,0.0,0.0,0.0,146.76628,149.11679,146.33018,149.09462,1775000.0,0.0,0.0,0.0,2.825,2.885,2.772,2.834,146522.0,139.77773,141.7686,139.52783,141.71863,1045300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.06166,59.75146,59.06166,59.70774,5413723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.87415,15.9164,15.66287,15.86006,43750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,537.25,523.75,527.75,45850.0,6898.0996,6907.3,6858.7,6888.9,641759700.0,2099.25,2102.13,2090.79,2097.45,3247100000.0,18237.35,18322.5,18237.35,18264.79,174100000.0
2015-02-20,3230.8843,3255.725,3230.7717,3246.906,228300.0,135.34895,139.77551,135.34895,139.31789,9366000.0,0.0,0.0,0.0,51.24,51.85,49.91,50.34,366125.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.5,1213.1,1199.1,1204.4,51.0,109.66766,112.2102,109.44724,111.96618,1341200.0,0.0,0.0,0.0,148.46631,150.78725,148.0376,150.77986,1301400.0,0.0,0.0,0.0,2.815,2.984,2.801,2.951,121855.0,141.29382,143.52626,141.1772,143.44296,1364200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.7466,60.45584,59.26568,60.29068,6454836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.73329,15.93049,15.56427,15.69104,50550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.5,531.5,509.5,510.25,59446.0,6888.9,6920.5,6884.8,6915.2,764028800.0,2097.65,2110.61,2085.44,2110.3,3281600000.0,18336.5,18360.92,18297.67,18332.3,146300000.0
2015-02-23,3230.8843,3255.725,3230.7717,3246.906,228300.0,136.405,137.21463,134.96175,136.1762,8653700.0,0.0,0.0,0.0,50.75,50.99,48.67,49.45,475383.0,0.0,0.0,0.0,0.0,0.0,0.0,1201.3,1203.3,1191.6,1200.3,268.0,111.5726,111.81662,110.80905,111.19476,747400.0,0.0,0.0,0.0,150.7873,152.01428,150.19597,151.96254,1440600.1,0.0,0.0,0.0,2.963,3.039,2.845,2.879,64988.0,143.0431,143.49292,141.9019,142.0435,1197200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0575,60.31497,59.78546,60.10122,4349570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.62061,15.66287,15.49384,15.6347,52250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.75,515.0,503.5,505.75,32153.0,6915.2,6943.6,6885.9004,6912.2,680805600.0,2109.83,2110.05,2103.0,2109.66,3093680000.0,18499.58,18509.08,18402.02,18466.92,157500000.0
2015-02-24,3230.8843,3255.725,3230.7717,3246.906,228300.0,135.08496,136.2114,134.82976,135.85939,4391700.0,0.0,0.0,0.0,49.42,50.33,48.68,49.28,293101.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.4,1203.5,1193.8,1196.9,151.0,110.89565,111.82449,110.84842,111.52537,764100.06,0.0,0.0,0.0,151.90338,152.95299,151.39339,152.72385,1168600.0,0.0,0.0,0.0,2.869,2.972,2.827,2.902,79658.0,141.46036,142.2767,140.78561,141.76857,1192400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9555,60.30526,59.74661,60.13524,3901631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.56427,15.77555,15.50793,15.76146,90700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.75,513.25,504.5,505.75,18575.0,6912.2,6958.9,6899.6,6949.6,831640000.0,2109.1,2117.94,2105.87,2115.48,3199840000.0,18468.39,18603.48,18427.98,18603.48,145200000.0
2015-02-25,3256.479,3257.2231,3215.552,3228.8428,233300.02,135.79778,136.1762,133.8881,134.65373,4800500.0,0.0,0.0,0.0,49.16,51.28,48.43,50.99,429524.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.3,1204.6,1201.0,1201.0,570.0,111.52539,111.52539,110.18722,110.31316,735300.0,0.0,0.0,0.0,153.04172,153.0491,151.15688,151.42297,2759800.0,0.0,0.0,0.0,2.922,2.966,2.852,2.894,123448.0,141.86855,142.0185,139.4112,140.48576,1346200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.16438,60.39756,59.72718,59.9312,4565038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.83189,16.04317,15.59244,15.66286,117400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.5,506.5,496.0,497.75,12524.0,6949.6,6955.4,6904.9,6935.4,697704800.0,2115.3,2119.59,2109.89,2113.86,3312340000.0,18636.34,18648.77,18552.81,18585.2,139100000.0
2015-02-26,3222.1506,3300.616,3202.1877,3298.3591,301300.0,134.03769,134.09929,132.71764,133.52727,5149300.0,0.0,0.0,0.0,51.0,51.22,47.8,48.17,459583.97,0.0,0.0,0.0,0.0,0.0,0.0,1204.8,1219.0,1204.8,1209.6,560.0,110.36037,110.70673,109.41578,109.75426,1059500.0,0.0,0.0,0.0,151.34103,151.78035,149.3157,149.91139,1349700.0,0.0,0.0,0.0,2.875,2.888,2.689,2.697,161322.0,140.05081,140.89566,138.67064,139.11397,1284400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.90694,60.01867,59.33857,59.59118,3969640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.66287,15.74738,15.31073,15.40933,83000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,504.5,491.25,503.25,13499.0,6935.4,6950.0,6920.5,6949.7007,782087000.0,2113.91,2113.91,2103.76,2110.74,3408690200.0,18587.87,18790.83,18587.13,18785.79,155500000.0
2015-02-27,3296.831,3324.546,3291.007,3310.303,299200.0,132.88489,133.6681,132.40086,132.75288,4330700.0,0.0,0.0,0.0,48.97,49.94,48.46,49.76,399493.97,0.0,0.0,0.0,0.0,0.0,0.0,1207.7,1217.8,1204.5,1212.6,195.0,109.46301,109.84084,109.20324,109.2426,1267800.0,0.0,0.0,0.0,149.66568,150.36562,148.92108,148.95831,1311400.0,0.0,0.0,0.0,2.707,2.745,2.684,2.734,98789.0,138.9049,140.15962,138.52014,138.61215,1264200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.53286,59.6786,59.16366,59.22196,4902542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38116,15.56427,15.29665,15.52201,31150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,523.0,502.0,517.5,2654.0,6949.7007,6967.2,6929.8,6946.7,881579000.0,2110.88,2112.74,2103.75,2104.5,3547380000.0,18844.28,18865.39,18714.64,18797.94,174700000.0
2015-03-02,3332.721,3336.76,3298.6687,3336.285,346400.0,132.75287,135.65697,132.66487,135.34897,4622800.0,0.0,0.0,0.0,49.45,51.04,48.71,49.59,427177.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.3,1222.7,1204.9,1207.7,124.0,109.24262,110.691,109.24262,110.04553,1278200.0,0.0,0.0,0.0,148.95833,151.25171,148.95833,151.1698,1037400.0,0.0,0.0,0.0,2.691,2.753,2.65,2.698,93378.0,138.52847,140.3018,138.41136,139.77483,2353100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.22196,59.99436,59.04708,59.84376,3695855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.45159,15.59244,15.19805,15.38116,118850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.25,521.25,507.25,508.0,2490.0,6946.7,6974.2993,6924.2993,6940.6,778879400.0,2105.23,2117.52,2104.5,2117.39,3409490000.0,18869.4,18939.17,18775.23,18826.88,134800000.0
2015-03-03,3317.695,3317.695,3260.4287,3263.0522,382000.0,136.14981,138.08589,135.67459,136.90665,8656600.0,0.0,0.0,0.0,49.8,50.83,49.45,50.52,370597.0,0.0,0.0,0.0,0.0,0.0,0.0,1201.5,1212.0,1195.0,1204.0,51.0,109.51022,109.54958,107.32978,107.91228,1513400.1,0.0,0.0,0.0,150.74539,150.74539,148.49669,148.86899,1312100.0,0.0,0.0,0.0,2.658,2.734,2.641,2.712,90002.99,138.7209,139.3148,136.12784,136.8723,2191200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.25596,59.69803,58.83334,59.11994,5064938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38116,15.49384,15.16988,15.22622,82050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.5,509.5,500.5,508.75,1527.0,6940.6,6963.6,6889.1,6889.1,784037600.0,2115.76,2115.76,2098.26,2107.78,3262300000.0,18910.52,18910.52,18730.57,18815.16,154800000.0
2015-03-04,3264.1816,3286.588,3250.484,3279.5327,293600.0,136.07054,136.59857,135.52493,135.83295,4476200.0,0.0,0.0,0.0,50.61,51.99,49.6,51.53,463988.97,0.0,0.0,0.0,0.0,0.0,0.0,1204.8,1206.9,1198.0,1200.6,27.0,107.47149,108.25865,107.0779,107.25108,1866600.0,0.0,0.0,0.0,148.6977,148.98064,148.01265,148.15413,851399.94,0.0,0.0,0.0,2.713,2.783,2.712,2.769,100323.0,136.58786,137.34904,135.87686,137.1232,1226100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.90136,58.96937,58.54674,58.79934,3373765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.16988,15.42341,15.15579,15.42341,47100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,509.0,491.25,493.5,1558.0,6889.1,6919.2,6862.9,6919.2,741168200.0,2107.72,2107.72,2094.49,2098.53,3421110000.0,18716.78,18732.66,18586.84,18703.6,143300000.0
2015-03-05,3264.0852,3266.6382,3221.666,3248.476,320700.0,136.28181,137.26744,135.79779,135.9386,3327200.2,0.0,0.0,0.0,51.62,52.4,50.61,50.76,370953.0,0.0,0.0,0.0,0.0,0.0,0.0,1201.7,1205.4,1195.9,1195.9,29.0,107.2196,108.06186,106.84962,107.39276,1660500.0,0.0,0.0,0.0,148.45192,148.94336,147.99026,148.25089,872300.0,0.0,0.0,0.0,2.777,2.864,2.743,2.841,158565.0,136.98091,137.71701,136.21135,136.5794,1074000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.92076,59.01792,58.46412,58.67788,3064069.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.31074,15.67696,15.26848,15.5361,85300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.75,492.5,481.0,481.25,609.0,6919.2,6968.6,6914.0996,6961.1,798406850.0,2098.54,2104.25,2095.22,2101.04,3103030000.0,18658.16,18767.5,18655.36,18751.84,121900000.0
